Cell ID,Target ID,X1,Y1,Z1,X2,Y2,Z2
24954,196486,565.9835,934.625,0,564.17126,928.64844,0
24956,357493,399.85327,940.02344,0,408.5537,944.4746,0
24962,167086,744.8402,953.2969,0,740.47766,948.9414,0
25600,200841,885.25574,635.72266,0,896.9027,633.8887,0
25614,11674,750.2457,758.75,0,751.0084,752.9922,0
25618,41263,600.9469,814.7031,0,599.7693,816.99414,0
25643,376389,717.641,982.8867,0,727.6223,987.10156,0
25645,33954,686.83997,995.21094,0,687.12524,992.8301,0
26619,156835,502.0614,904.1738,0,497.21997,902.2178,0
26628,472344,860.0066,945.4453,0,853.5314,934.79297,0
30004,473365,874.2914,872.30664,0,876.18115,872.5137,0
30006,448092,762.12585,878.4199,0,764.44507,883.14746,0
30007,406189,781.0094,881.6465,0,790.46826,885.60156,0
30016,67995,910.52893,973.18945,0,911.75806,977.65784,0
30018,197481,983.40173,984.51465,0,982.7239,991.80664,0
30637,112132,964.5,686.35254,0,976.8756,692.10645,0
30659,469383,993.8551,773.49316,0,992.464,773.56055,0
30668,398608,882.04407,819.02246,0,876.12427,829.49805,0
30670,241955,991.72046,834.958,0,988.91626,835.21094,0
30679,324315,719.8418,886.1377,0,719.84863,882.0039,0
30683,451041,927.15967,902.1201,0,921.22656,897.7461,0
30685,232965,937.37854,912.1709,0,944.322,924.61523,0
30689,309584,679.4778,921.0908,0,690.37134,917.2676,0
30698,436092,843.563,947.63184,0,843.05786,957.87695,0
30702,69235,895.06946,971.6455,0,891.02686,966.9707,0
31031,406189,786.54956,892.5199,0,790.46826,885.60156,0
32161,134333,961.7925,345.64258,0,961.141,340.10645,0
32196,223079,737.9592,524.3789,0,747.44714,516.87695,0
32204,349934,694.87915,592.25,0,687.80725,592.88965,0
32216,406154,888.0332,666.6797,0,877.6443,664.8613,0
32249,447011,365.68542,797.9551,0,372.7036,798.9619,0
32263,301,421.26453,840.14453,0,420.40234,833.8076,0
32277,131019,959.2871,905.6172,0,964.84424,913.53516,0
32279,231663,832.1406,922.36914,0,822.344,921.9321,0
32281,354044,583.938,932.0879,0,588.4938,931.6504,0
32283,241986,527.0967,939.22266,0,529.16174,940.0879,0
32920,219667,747.65906,625.8594,0,747.2273,631.5371,0
32928,312977,952.19055,676.84766,0,955.5116,659.71094,0
32931,70872,981.4447,700.40234,0,978.9678,698.791,0
32934,63506,851.8153,733.53125,0,856.8003,739.94727,0
32962,428653,947.27356,923.39453,0,948.29175,924.3594,0
33903,375316,802.4365,756.2539,0,797.3375,749.8281,0
33911,300965,943.4946,794.34766,0,942.08435,791.39453,0
37315,382199,828.7584,696.72363,0,830.1238,699.72656,0
37331,391334,797.8717,825.73926,0,794.021,818.4668,0
37336,11705,810.693,880.17285,0,809.416,884.9512,0
37340,473371,749.9791,902.8779,0,749.8734,902.2754,0
37344,464930,791.4103,923.13965,0,790.5597,916.7344,0
37349,257052,589.68054,997.3955,0,595.0692,1002.1621,0
38005,357489,964.10657,925.0928,0,971.6466,931.458,0
38017,443549,617.98376,974.3076,0,617.449,978.7871,0
38023,428663,604.84937,980.1377,0,603.083,973.75,0
38314,346492,909.72705,800.8434,0,914.73364,801.02734,0
38322,465927,942.18726,846.8158,0,943.2617,840.58984,0
38342,197479,784.26465,976.61414,0,789.3362,978.6953,0
39503,307769,826.53687,392.04492,0,816.0488,388.234375,0
39543,297947,733.6387,558.15625,0,745.34265,555.73047,0
39553,446998,523.71826,618.8711,0,533.2383,619.1426,0
39561,129937,768.50415,642.36523,0,766.26917,638.54297,0
39572,4304,699.3546,705.19336,0,702.1383,704.2207,0
39578,223097,613.62024,716.5039,0,609.66125,719.9248,0
39601,286920,645.23694,820.6289,0,644.7538,818.5703,0
39614,252969,610.38135,862.93555,0,612.60583,861.21387,0
39640,297984,247.3269,955.08203,0,234.7583,956.37695,0
40269,376333,727.3114,690.04297,0,722.20715,684.1797,0
40282,122576,794.71814,771.9336,0,808.3456,766.03516,0
40283,327778,700.4459,775.95703,0,696.86707,778.76074,0
40287,241946,698.7921,792.6992,0,702.3168,782.959,0
40291,286927,918.7655,836.0508,0,924.9375,832.31445,0
40306,272100,530.6102,917.21094,0,529.16284,914.65625,0
44771,219667,752.0624,628.876,0,747.2273,631.5371,0
44785,175617,868.18054,796.2217,0,871.49146,798.41406,0
44788,227130,971.80164,827.6406,0,953.7554,825.9043,0
44790,241955,980.17175,837.36816,0,988.91626,835.21094,0
44802,98037,826.83435,890.0469,0,827.9092,893.3462,0
44806,309584,679.4437,920.86426,0,690.37134,917.2676,0
44813,470406,694.744,963.36426,0,686.92725,963.2279,0
45404,331717,987.42737,630.94824,0,983.7388,639.4551,0
45417,70872,978.14453,695.66895,0,978.9678,698.791,0
45435,331744,942.00757,760.3291,0,940.2483,768.65234,0
45468,101104,889.7169,926.6924,0,888.15405,925.61914,0
45471,328823,886.0365,942.2471,0,887.45557,949.9082,0
45473,291452,870.41797,951.5381,0,870.04224,959.0625,0
45477,197474,911.52136,965.7842,0,920.1001,965.9824,0
45479,1278,858.05383,966.61035,0,855.41797,974.92395,0
45741,457479,903.2876,756.07666,0,911.5951,756.2031,0
45758,451026,837.4751,843.54346,0,830.22754,844.51953,0
45778,70917,854.708,922.97363,0,849.42285,920.0996,0
45793,331796,812.62476,999.36914,0,810.50684,1002.7676,0
46892,344707,884.5237,375.1875,0,874.6904,363.4297,0
46897,193453,998.4678,388.02734,0,991.6666,388.79785,0
46921,119558,694.7694,489.1953,0,697.84924,493.1211,0
46923,112118,769.35474,509.37695,0,772.2023,514.6992,0
46926,469363,742.0912,510.71484,0,739.68054,507.51855,0
46951,290379,788.2766,635.05664,0,792.2997,639.20605,0
46960,223089,692.8655,645.584,0,688.952,648.9492,0
46973,134355,421.6371,713.80273,0,415.75195,712.59863,0
46979,156821,589.04565,770.1426,0,597.7091,771.7197,0
46981,171595,461.9751,776.48047,0,456.85754,790.251,0
46985,98018,968.82104,784.66016,0,971.8921,784.2584,0
46986,424649,387.27905,786.2246,0,396.53284,785.7744,0
46998,227130,964.0354,825.4531,0,953.7554,825.9043,0
47005,97002,393.95044,856.41797,0,394.60522,847.77734,0
47015,354044,596.572,923.43164,0,588.4938,931.6504,0
47021,373443,815.3611,939.06055,0,808.5901,933.55945,0
47025,141936,433.34387,947.71875,0,419.15112,952.9541,0
47028,172651,945.0908,962.63086,0,947.68115,974.9496,0
47043,331791,611.572,993.37305,0,612.7737,992.8164,0
47712,22560,862.0194,536.7461,0,866.47375,533.63086,0
47726,164143,877.08044,624.4297,0,877.1388,622.36035,0
47737,219690,931.9723,744.1406,0,925.0,741.75195,0
47755,212316,993.2992,899.35547,0,991.7937,899.03516,0
47761,331796,812.40466,997.4297,0,810.50684,1002.7676,0
52133,168079,823.67224,797.6289,0,824.39307,803.10156,0
52141,354022,659.5597,866.30273,0,661.27454,874.5488,0
52142,473365,885.21106,878.0029,0,876.18115,872.5137,0
52144,361597,679.46204,905.0996,0,675.9708,906.7031,0
52147,458494,870.6227,917.459,0,871.58984,920.2539,0
52156,262815,666.2223,975.1631,0,665.25,985.4551,0
52830,349954,932.4188,767.35254,0,932.3949,772.51074,0
52836,211284,770.6,782.8467,0,769.755,776.4375,0
52837,394645,946.5781,784.4795,0,943.0448,781.7344,0
52852,418160,813.0936,842.0596,0,817.26587,840.1605,0
52856,464911,963.0416,846.01855,0,954.119,835.22266,0
52870,201850,957.61536,897.9365,0,954.6399,890.1538,0
52885,131028,674.93506,933.24316,0,675.41174,950.9453,0
52899,144237,743.78174,988.72363,0,741.1344,982.75195,0
52905,379875,910.9121,997.23926,0,907.11584,990.1416,0
54416,357439,929.3274,429.8125,0,908.68054,415.38574,0
54434,305468,796.87036,529.3594,0,792.68054,526.27734,0
54440,272016,925.2346,551.78906,0,922.2888,556.42773,0
54474,288,591.932,689.13086,0,593.3473,677.90234,0
54475,353979,775.7117,687.9961,0,768.2008,694.8789,0
54478,225393,544.64246,698.02344,0,555.1322,692.24414,0
54481,379844,716.74854,705.47656,0,709.5167,714.499,0
54491,106803,533.8208,757.2578,0,547.74414,757.0254,0
54492,104526,661.7196,771.47656,0,667.4701,772.9746,0
54501,212288,627.60095,778.50977,0,632.0569,789.6172,0
54513,464911,959.60547,841.93164,0,954.119,835.22266,0
54522,182942,920.95435,877.91016,0,929.6531,875.375,0
55156,419342,985.36755,421.2539,0,992.22925,426.91406,0
55215,448086,832.9874,860.85547,0,820.7932,862.34485,0
55217,286932,692.8334,868.85547,0,697.24585,866.90625,0
55227,127016,960.44617,933.2383,0,964.3705,941.44434,0
56208,178979,980.6841,803.21094,0,980.1588,802.92676,0
56221,417183,558.9735,907.125,0,558.42053,906.4258,0
59691,182906,803.55994,703.2988,0,802.4541,705.1582,0
59709,336262,861.24133,892.23047,0,865.41943,890.27185,0
59715,368991,920.8329,944.1924,0,915.7927,947.0332,0
59716,204850,819.879,951.8447,0,826.48267,960.0625,0
59719,168114,635.3319,964.80273,0,634.62354,964.06836,0
60259,22578,999.577,654.50684,0,1001.73376,653.36426,0
60319,113179,913.1322,851.0322,0,920.0232,849.6234,0
60327,406189,793.9252,877.9346,0,790.46826,885.60156,0
60329,465931,850.1354,880.69824,0,861.7705,872.0664,0
60334,300340,732.9,908.88574,0,737.9551,909.06055,0
60347,390343,660.7396,957.95605,0,658.3595,943.4883,0
60353,204858,642.8833,979.3467,0,629.54285,981.75586,0
60356,383948,776.17725,994.18066,0,781.948,1001.9082,0
60637,160736,933.9734,755.1371,0,938.9883,749.5762,0
60671,197469,841.6621,931.7958,0,851.97876,935.15625,0
61792,245458,838.7168,418.43164,0,841.94104,426.63672,0
61797,335205,839.823,441.00586,0,845.9784,441.37305,0
61811,15125,669.6571,512.8457,0,664.00916,486.94922,0
61826,409607,945.96484,583.6699,0,948.4806,586.7539,0
61830,357457,781.38354,607.28125,0,785.77136,605.6865,0
61844,149386,732.5504,701.86914,0,737.41956,706.8213,0
61854,320334,435.31714,729.9531,0,429.094,735.5303,0
61867,171593,482.43042,780.50586,0,482.26855,779.6846,0
61885,22593,312.10217,866.88477,0,321.68054,869.27734,0
61894,160768,685.6111,896.2324,0,679.1306,896.2988,0
61896,138461,813.15967,905.67773,0,812.26074,900.91797,0
61898,365067,910.4087,908.4258,0,917.40955,907.8799,0
61899,451049,627.2339,916.1953,0,629.25,925.584,0
61908,186322,349.6576,948.6289,0,375.86572,936.4531,0
61916,260517,228.45789,973.08203,0,231.3446,974.1699,0
61920,128006,896.9319,987.7656,0,899.0027,980.6167,0
61924,436102,421.33252,992.9199,0,417.28174,986.2129,0
62508,179980,965.33997,709.90625,0,959.5737,706.114,0
62537,138461,805.46765,894.1328,0,812.26074,900.91797,0
62538,365067,917.46497,903.2656,0,917.40955,907.8799,0
62549,204850,824.7074,965.7383,0,826.48267,960.0625,0
63538,138461,802.23047,907.66016,0,812.26074,900.91797,0
63545,428654,873.1658,940.33984,0,863.4961,931.93164,0
66949,286843,953.5758,493.3584,0,954.8274,492.45117,0
66968,292713,358.7235,792.9121,0,353.0879,801.18555,0
66970,323321,799.0272,799.38184,0,790.4313,802.20703,0
66971,78365,843.703,821.4424,0,833.5652,822.8926,0
66979,196473,963.26135,869.1709,0,980.9452,862.26953,0
66985,48730,734.3241,899.1338,0,733.4845,896.4375,0
66989,257038,579.2494,925.9287,0,573.6151,928.21484,0
66997,135483,830.2772,982.14844,0,834.31323,975.1915,0
67591,123490,919.7953,648.7705,0,918.5928,651.7129,0
67630,428629,839.66125,798.8838,0,838.968,793.0703,0
67640,464911,970.19995,834.26465,0,954.119,835.22266,0
67647,85907,712.42664,869.22363,0,722.59937,860.2051,0
67654,413695,693.5105,888.0596,0,693.54565,890.12305,0
67669,131024,729.19995,934.8154,0,737.3054,942.53125,0
69102,96958,994.0989,354.71484,0,978.58167,356.72266,0
69110,424616,843.1218,383.9336,0,845.5355,393.453125,0
69117,225338,792.57935,411.96484,0,770.0271,415.2539,0
69127,178947,801.0366,444.546875,0,809.10364,475.93164,0
69152,439397,598.3761,559.10547,0,622.35315,542.0498,0
69155,112124,677.8932,583.1953,0,675.8939,594.64355,0
69164,367989,860.2522,642.1465,0,864.6283,641.6289,0
69170,173946,510.68127,673.9492,0,511.78333,652.33984,0
69179,74348,392.31042,752.3594,0,398.26392,760.98535,0
69184,134361,388.7838,769.4297,0,390.1305,770.61035,0
69195,286927,925.34766,828.0586,0,924.9375,832.31445,0
69206,81847,325.636,854.5781,0,337.33008,848.83887,0
69208,93487,940.8904,858.22656,0,942.4238,866.6953,0
69220,320358,368.27148,905.38477,0,372.99634,907.78516,0
69222,252978,515.91565,909.14453,0,517.20996,907.0127,0
69225,342587,589.8816,913.8203,0,582.97253,904.16016,0
69226,454553,328.98413,919.7617,0,316.94873,928.5088,0
69229,451052,486.01746,936.3613,0,492.5963,937.35547,0
69233,436092,840.97656,958.0508,0,843.05786,957.87695,0
69236,168114,650.98706,973.13086,0,634.62354,964.06836,0
69244,63554,449.9513,997.21484,0,453.00842,998.23047,0
69903,63511,880.14905,768.91406,0,883.0581,771.91797,0
69915,120608,922.50476,817.1914,0,922.15283,822.5333,0
69920,354021,672.44275,862.4883,0,673.69116,862.2578,0
69924,123535,784.88904,900.76953,0,774.0553,904.8535,0
69934,241029,543.73425,985.6953,0,541.93787,973.5156,0
69935,470416,951.04065,994.8242,0,959.9258,998.30176,0
74346,404456,713.93054,748.0957,0,710.7787,751.50195,0
74352,328786,945.7335,802.8154,0,955.07983,807.75,0
74354,178979,978.4957,818.80176,0,980.1588,802.92676,0
74357,473351,851.69324,835.3154,0,846.52783,837.291,0
74366,219731,898.2699,924.7041,0,901.865,915.375,0
74368,373443,813.5206,934.57324,0,808.5901,933.55945,0
74972,145853,934.0454,656.2373,0,936.9341,660.00977,0
74975,215700,993.8949,670.1963,0,992.04724,672.41113,0
74984,264395,878.09485,695.0967,0,871.9678,699.81445,0
75002,267901,991.6902,755.52637,0,991.3832,759.82227,0
75009,421205,858.5416,793.67285,0,858.89014,789.46875,0
75016,398608,872.41125,823.5615,0,876.12427,829.49805,0
75026,47752,855.6748,858.94824,0,850.4469,863.6914,0
75027,1249,740.8867,859.01465,0,741.06396,860.88306,0
75028,293427,841.9398,871.53613,0,832.87317,874.29297,0
75055,227152,935.30554,935.54004,0,936.92505,947.86914,0
75388,26609,750.67896,850.2451,0,756.8489,845.4746,0
76615,237975,870.6094,429.45508,0,858.9618,424.77734,0
76616,245458,807.51465,437.91602,0,841.94104,426.63672,0
76625,237978,761.7588,467.109375,0,764.8485,471.4912,0
76644,188353,575.00574,571.50195,0,545.85315,590.9121,0
76648,361529,834.0845,589.05664,0,840.09863,600.291,0
76652,212257,824.56104,640.2012,0,830.39453,642.8301,0
76656,223089,697.94543,657.23047,0,688.952,648.9492,0
76666,275523,573.735,704.0547,0,572.6046,691.125,0
76670,85869,725.37317,713.9668,0,725.7467,720.4219,0
76671,22583,479.70435,716.6543,0,480.29956,721.47266,0
76683,164153,496.84875,764.38477,0,488.78345,765.8877,0
76695,391337,658.87915,824.93164,0,658.43274,828.6836,0
76698,465927,944.70557,845.8418,0,943.2617,840.58984,0
76702,292724,311.24597,855.8906,0,307.87524,845.7832,0
76703,428645,929.1904,859.4824,0,925.1133,851.21484,0
76712,44805,417.63635,913.58203,0,416.02124,910.28125,0
76719,138471,709.3606,940.3574,0,698.1173,940.15234,0
76727,349974,364.21448,961.49805,0,375.19556,967.90234,0
76730,349974,378.85083,967.5625,0,375.19556,967.90234,0
76734,67995,918.2075,982.16016,0,911.75806,977.65784,0
76735,267938,578.6417,991.14453,0,578.6896,1000.40234,0
77348,379844,705.1161,714.8203,0,709.5167,714.499,0
77357,451026,831.3817,847.6758,0,830.22754,844.51953,0
77359,270380,897.7567,872.9531,0,910.06836,878.8496,0
78335,167047,773.71484,642.08203,0,775.28186,644.58594,0
78385,457503,925.45215,923.1211,0,920.25745,931.8672,0
78388,388444,779.5508,931.1094,0,770.2833,920.63513,0
78401,262815,654.776,970.13086,0,665.25,985.4551,0
81827,167048,837.8268,656.2715,0,831.57874,652.39844,0
81831,309538,849.80896,687.2178,0,837.3982,686.6953,0
81839,216747,785.46204,825.08887,0,788.70776,822.70874,0
81843,321350,777.65466,834.7158,0,776.97205,827.542,0
81846,113179,916.92004,847.1533,0,920.0232,849.6234,0
81853,219731,902.37366,913.4248,0,901.865,915.375,0
81858,398625,639.66516,942.4131,0,636.2831,942.22266,0
81860,101114,864.34924,968.8076,0,874.1094,967.5449,0
81862,428663,599.20056,974.1914,0,603.083,973.75,0
81863,443539,799.18494,973.8838,0,804.85474,965.1074,0
81866,175663,750.1593,986.31055,0,754.1227,987.05664,0
81869,383948,782.33386,996.09766,0,781.948,1001.9082,0
82504,67951,882.53235,731.7451,0,882.6421,730.8978,0
82509,160736,952.7727,751.41895,0,938.9883,749.5762,0
82511,224114,981.0952,757.249,0,981.1006,751.1343,0
82535,252967,992.55273,823.3955,0,993.7196,830.30273,0
82538,227130,948.10474,830.26855,0,953.7554,825.9043,0
82544,8677,767.2031,843.05176,0,762.48914,837.6105,0
82556,19114,878.21875,881.751,0,882.3301,888.7363,0
82566,234643,853.88403,911.0537,0,852.6846,905.3906,0
82569,231663,827.8661,922.91504,0,822.344,921.9321,0
82570,428654,864.17834,924.5498,0,863.4961,931.93164,0
82579,387449,880.3136,970.0322,0,875.37463,973.06055,0
82586,321378,829.3334,994.3096,0,822.24316,994.45715,0
84096,96961,979.7988,444.6211,0,980.3495,460.41797,0
84098,129174,785.4072,449.94727,0,770.0171,431.58594,0
84101,352265,690.5608,469.640625,0,679.36694,477.76758,0
84107,439396,763.7412,524.3418,0,755.17175,521.4971,0
84111,469363,712.60547,530.2324,0,739.68054,507.51855,0
84125,349934,691.22046,581.27734,0,687.80725,592.88965,0
84128,446995,752.8469,588.291,0,763.57385,589.2041,0
84136,22573,926.8811,616.93164,0,923.17664,615.18066,0
84138,156805,777.9292,618.46094,0,777.93445,619.4668,0
84144,7705,561.9437,639.72266,0,549.18054,625.042,0
84147,396879,477.8833,659.166,0,479.55566,646.4082,0
84149,4294,839.20557,662.9082,0,832.6489,669.46875,0
84152,138409,782.48145,666.4121,0,781.1106,663.4219,0
84163,66959,577.6926,685.00977,0,578.6703,680.4785,0
84175,149388,585.63196,733.3008,0,572.76184,742.89355,0
84177,33900,661.3417,736.79297,0,661.59924,734.60156,0
84180,104522,545.1638,742.49023,0,550.6963,747.4756,0
84187,439413,443.99048,783.8633,0,441.41052,770.8252,0
84190,171596,400.5763,811.34375,0,393.24292,806.42676,0
84191,227130,946.4446,820.83203,0,953.7554,825.9043,0
84197,365056,649.92847,841.87305,0,647.3705,835.4131,0
84203,290405,536.84106,867.7539,0,532.9834,862.5469,0
84206,160766,630.7998,878.1699,0,620.54626,878.625,0
84209,252974,364.859,882.89844,0,366.11975,885.7988,0
84213,461875,429.07275,899.8262,0,413.24902,898.9346,0
84237,290424,406.849,960.1367,0,401.2599,962.17773,0
84239,473385,605.4015,963.4258,0,611.4304,959.0137,0
84244,182963,459.20215,978.75,0,464.5664,986.23047,0
84840,44768,826.1964,604.0625,0,826.30286,609.58105,0
84843,272045,730.18616,647.22266,0,728.3296,652.87695,0
84855,337490,815.07947,706.8203,0,821.0969,704.22656,0
84856,418131,908.9481,712.8906,0,906.28955,710.46423,0
84860,387430,897.4574,745.65234,0,888.76746,742.2988,0
84881,388444,768.27356,914.91797,0,770.2833,920.63513,0
85867,179980,947.3721,704.4629,0,959.5737,706.114,0
85892,89354,658.25256,800.5293,0,658.1244,804.541,0
